"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Port Shelter","PM9","2017-12-14","1","Surface Water","0.7","14","0.02","0.38","0.006","0.016","0.1","86","6.4","<1","9.1","8","20.3","33.2"
"Port Shelter","PM9","2017-12-14","1","Middle Water","0.6","11","<0.02","0.42","0.006","0.016","0.1","97","7.2","<1","9.4","8","20.3","33.2"
"Port Shelter","PM9","2017-12-14","1","Bottom Water","0.5","15","0.02","0.46","0.017","0.016","0.11","97","7.2","<1","11.4","8","20.3","33.2"
"Port Shelter","PM9","2018-01-19","1","Surface Water","1.2","2","<0.02","1.12","0.026","0.003","0.05","118","9.3","<1","7.5","8.3","17.4","32.3"
"Port Shelter","PM9","2018-01-19","1","Middle Water","0.6","2","0.02","0.41","0.018","0.009","0.09","113","9","1","6","8.2","16.8","32.3"
"Port Shelter","PM9","2018-01-19","1","Bottom Water","0.3","1.2","0.02","0.76","0.017","0.011","0.11","110","8.8","<1","7.2","8.2","16.4","32.3"
"Port Shelter","PM9","2018-02-05","1","Surface Water","0.4","9.6","<0.02","0.4","0.022","0.008","0.07","94","7.9","<1","3.6","7.7","14","32.5"
"Port Shelter","PM9","2018-02-05","1","Middle Water","0.3","2","<0.02","0.63","0.023","0.006","0.07","95","8","<1","0.6","7.7","13.9","32.5"
"Port Shelter","PM9","2018-02-05","1","Bottom Water","0.2","8.6","<0.02","1.17","0.024","0.006","0.09","95","8.1","2","0.6","7.7","13.7","32.5"
"Port Shelter","PM9","2018-03-12","1","Surface Water","1.5","1.6","<0.02","0.35","0.008","<0.002","0.04","115","9","<1","0.1","7.8","18.1","32.4"
"Port Shelter","PM9","2018-03-12","1","Middle Water","1.3","2.2","<0.02","0.59","0.009","<0.002","0.01","116","9.1","<1","0.1","7.8","17.7","32.4"
"Port Shelter","PM9","2018-03-12","1","Bottom Water","0.2","3.1","0.02","0.66","0.017","<0.002","0.04","105","8.3","<1","0.4","7.7","17.1","32.4"
"Port Shelter","PM9","2018-04-18","1","Surface Water","0.6","7","<0.02","0.12","0.027","0.009","0.03","89","6.3","<1","0.9","8.1","22.3","33.8"
"Port Shelter","PM9","2018-04-18","1","Middle Water","0.5","6.6","<0.02","0.77","0.023","0.01","0.03","94","6.7","<1","0.7","8.1","22.3","33.8"
"Port Shelter","PM9","2018-04-18","1","Bottom Water","0.4","6.6","<0.02","1.3","0.048","0.012","0.05","90","6.5","<1","1","8.1","22.2","33.9"
"Port Shelter","PM9","2018-05-17","1","Surface Water","0.4","1.1","<0.02","0.14","0.027","<0.002","0.03","101","6.6","<1","0.1","7.8","27.8","33.6"
"Port Shelter","PM9","2018-05-17","1","Middle Water","0.3","1","<0.02","0.26","0.016","<0.002","0.02","96","6.5","<1","0.2","7.8","25.5","33.8"
"Port Shelter","PM9","2018-05-17","1","Bottom Water","0.4","1.7","<0.02","0.39","0.028","<0.002","0.03","87","6","<1","1.2","7.7","24.4","34"
"Port Shelter","PM9","2018-06-14","1","Surface Water","0.6","2.2","<0.02","0.19","0.021","<0.002","0.06","91","6.1","5","1.3","8.2","28.3","29.2"
"Port Shelter","PM9","2018-06-14","1","Middle Water","0.3","1.9","<0.02","0.89","0.024","0.007","0.05","74","4.8","<1","1","8.2","28.6","30.8"
"Port Shelter","PM9","2018-06-14","1","Bottom Water","0.3","3","<0.02","0.24","0.03","0.006","0.05","91","5.9","<1","1.1","8.1","29","31.6"
"Port Shelter","PM9","2018-07-13","1","Surface Water","1.2","1.8","<0.02","0.26","0.028","0.006","0.08","96","6.3","<1","0.7","8.2","28.8","30.1"
"Port Shelter","PM9","2018-07-13","1","Middle Water","0.7","2.6","<0.02","0.73","0.024","0.008","0.03","96","6.3","<1","0.7","8.2","28.1","31.3"
"Port Shelter","PM9","2018-07-13","1","Bottom Water","0.8","1.4","<0.02","0.52","0.034","0.012","0.04","84","5.7","<1","0.7","8.1","25.8","33.1"
"Port Shelter","PM9","2018-08-20","1","Surface Water","0.9","1.2","<0.02","0.11","0.012","0.006","0.02","95","6.1","4","0.6","8.1","29.8","28.7"
"Port Shelter","PM9","2018-08-20","1","Middle Water","0.2","1.5","<0.02","0.2","0.009","0.017","0.13","72","4.7","<1","0.3","8","27.9","31.9"
"Port Shelter","PM9","2018-08-20","1","Bottom Water","0.3","1.7","0.03","0.22","0.012","0.024","0.16","31","2.2","<1","2.8","7.8","24","34"
"Port Shelter","PM9","2018-09-24","1","Surface Water","0.6","1.4","<0.02","0.2","0.006","0.005","0.01","126","8.2","<1","0.2","8.6","28.9","30.2"
"Port Shelter","PM9","2018-09-24","1","Middle Water","0.6","2.2","0.02","0.48","0.018","0.012","0.06","109","7.2","<1","0.4","8.4","27.8","32.2"
"Port Shelter","PM9","2018-09-24","1","Bottom Water","0.4","6.2","<0.02","0.27","<0.005","0.015","0.1","66","4.5","<1","4.2","8.3","26.2","33.3"
"Port Shelter","PM9","2018-10-11","1","Surface Water","0.3","2.1","<0.02","0.2","0.035","0.01","0.05","85","5.7","<1","0.9","8.2","26","32.5"
"Port Shelter","PM9","2018-10-11","1","Middle Water","0.3","2.2","<0.02","0.17","0.035","0.009","0.05","81","5.4","<1","0.8","8.3","26.7","32.4"
"Port Shelter","PM9","2018-10-11","1","Bottom Water","0.2","5.5","<0.02","0.17","0.008","0.009","0.04","92","6.1","1","1.7","8.3","27.1","33.2"
"Port Shelter","PM9","2018-11-15","1","Surface Water","<0.1","9.2","<0.02","0.35","0.01","0.01","0.03","71","4.9","<1","2.4","7.9","24.4","33.1"
"Port Shelter","PM9","2018-11-15","1","Middle Water","<0.1","11","<0.02","0.36","0.014","0.008","0.03","88","6.1","<1","2.2","7.9","24.4","33.1"
"Port Shelter","PM9","2018-11-15","1","Bottom Water","<0.1","10","<0.02","0.16","0.012","0.009","0.02","92","6.3","<1","2.3","7.9","24.4","33.1"
"Port Shelter","PM9","2018-12-14","1","Surface Water","0.3","11","<0.02","0.11","<0.005","0.008","<0.01","61","4.6","<1","2.3","8","19.9","33.2"
"Port Shelter","PM9","2018-12-14","1","Middle Water","0.4","8.4","0.02","0.08","0.008","0.009","0.01","52","3.9","<1","1.7","8","20.2","33.4"
"Port Shelter","PM9","2018-12-14","1","Bottom Water","0.4","8.5","<0.02","0.08","<0.005","0.008","0.01","67","5","1","1.3","8","19.7","33.5"
"Port Shelter","PM9","2019-01-18","1","Surface Water","0.6","1.2","0.03","0.4","0.012","0.018","0.18","93","7.3","<1","0.2","8","18","31.8"
"Port Shelter","PM9","2019-01-18","1","Middle Water","0.6","1.2","0.03","0.42","0.011","0.018","0.17","102","7.9","<1","0.4","8","18.2","31.9"
"Port Shelter","PM9","2019-01-18","1","Bottom Water","0.5","1.7","0.03","0.44","0.015","0.019","0.17","101","7.8","<1","0.4","8","18.4","32.1"
"Port Shelter","PM9","2019-02-11","1","Surface Water","1.9","2.4","0.04","0.39","0.022","<0.002","0.04","86","6.6","<1","0.7","8","19","32"
"Port Shelter","PM9","2019-02-11","1","Middle Water","0.6","1.7","<0.02","0.32","0.021","0.011","0.07","99","7.6","<1","0.3","8","18.9","32.5"
"Port Shelter","PM9","2019-02-11","1","Bottom Water","0.6","2.3","0.02","0.68","0.025","0.011","0.08","93","7.1","<1","0.5","8","18.8","32.6"
"Port Shelter","PM9","2019-03-06","1","Surface Water","0.7","7.2","<0.02","0.43","0.034","0.01","0.05","93","7","1","0.3","8.1","20.1","32.3"
"Port Shelter","PM9","2019-03-06","1","Middle Water","0.4","7.7","<0.02","0.4","0.023","<0.002","0.04","99","7.4","<1","0.3","8.1","20","32.8"
"Port Shelter","PM9","2019-03-06","1","Bottom Water","0.3","6.7","<0.02","0.16","0.023","<0.002","0.05","94","7","<1","1.3","8.1","20.5","33.8"
"Port Shelter","PM9","2019-04-04","1","Surface Water","0.5","8.8","<0.02","0.22","0.009","0.007","0.01","78","5.6","<1","0.7","7.9","21.8","33.6"
"Port Shelter","PM9","2019-04-04","1","Middle Water","0.5","7.1","<0.02","0.32","0.011","0.007","0.02","74","5.3","1","0.6","7.9","21.9","33.7"
"Port Shelter","PM9","2019-04-04","1","Bottom Water","0.4","7.4","<0.02","0.28","0.007","0.006","0.01","93","6.7","<1","1.1","7.9","21.8","33.8"
"Port Shelter","PM9","2019-05-03","1","Surface Water","0.5","8.6","<0.02","0.31","0.017","0.008","0.06","95","6.6","<1","0.4","7.8","24.4","32.3"
"Port Shelter","PM9","2019-05-03","1","Middle Water","0.4","6.4","<0.02","0.29","0.016","0.008","0.06","77","5.3","<1","0.2","7.8","24.7","32.1"
"Port Shelter","PM9","2019-05-03","1","Bottom Water","0.3","1.4","<0.02","0.28","0.019","0.008","0.07","93","6.4","<1","0.2","7.8","24.9","32.7"
"Port Shelter","PM9","2019-06-26","1","Surface Water","0.8","9.9","0.03","0.2","<0.005","0.016","0.12","75","4.9","1","0.3","7.8","28.5","30.5"
"Port Shelter","PM9","2019-06-26","1","Middle Water","0.7","1","<0.02","0.19","0.006","<0.002","0.02","71","4.7","<1","0.4","7.7","27.8","31.7"
"Port Shelter","PM9","2019-06-26","1","Bottom Water","0.7","0.8","<0.02","0.22","<0.005","<0.002","0.01","39","2.7","<1","2.5","7.5","24.2","34.3"
"Port Shelter","PM9","2019-07-04","1","Surface Water","1.3","2.8","<0.02","0.41","0.012","0.005","0.14","84","5.4","1","6.4","9","33","21.5"
"Port Shelter","PM9","2019-07-04","1","Middle Water","1.1","1.2","<0.02","0.25","0.021","0.004","0.14","92","5.9","4","7.7","8.9","32.3","23.7"
"Port Shelter","PM9","2019-07-04","1","Bottom Water","0.3","1.6","0.02","0.13","0.026","0.012","0.08","55","3.6","<1","3.8","8.7","29.2","27.4"
"Port Shelter","PM9","2019-08-19","1","Surface Water","1.1","8.3","<0.02","0.21","0.022","<0.002","0.03","89","5.9","<1","10.6","8.2","26.8","33.4"
"Port Shelter","PM9","2019-08-19","1","Middle Water","0.4","8.4","0.02","0.18","0.032","0.016","0.11","46","3.2","<1","10.5","8","23.6","34.5"
"Port Shelter","PM9","2019-08-19","1","Bottom Water","0.3","17","0.03","0.22","0.034","0.015","0.09","58","4.1","<1","14.8","8.1","23","34.5"
"Port Shelter","PM9","2019-09-09","1","Surface Water","0.6","6.6","<0.02","0.38","0.017","<0.002","0.02","92","5.8","<1","1.4","8.2","31.1","30.6"
"Port Shelter","PM9","2019-09-09","1","Middle Water","0.8","6.6","<0.02","0.27","0.022","<0.002","0.03","85","5.5","<1","2.1","8.2","28.6","31.8"
"Port Shelter","PM9","2019-09-09","1","Bottom Water","0.2","11","0.03","0.35","0.053","0.014","0.1","53","3.5","<1","3.6","8.1","28.1","32.6"
"Port Shelter","PM9","2019-10-24","1","Surface Water","0.6","6.9","0.04","0.65","<0.005","0.004","<0.01","91","5.9","<1","1.5","8","27.9","33.1"
"Port Shelter","PM9","2019-10-24","1","Middle Water","0.5","7.2","0.02","0.65","<0.005","0.006","<0.01","99","6.5","<1","1.4","8","27.7","33.1"
"Port Shelter","PM9","2019-10-24","1","Bottom Water","1.5","6.8","0.02","0.56","0.007","0.006","0.01","93","6.1","<1","1.7","8","27.6","33.2"
"Port Shelter","PM9","2019-11-13","1","Surface Water","0.4","7.3","0.04","0.61","0.015","0.006","0.02","86","5.9","<1","2.2","8","25","33.4"
"Port Shelter","PM9","2019-11-13","1","Middle Water","0.4","7.9","0.03","0.39","0.021","0.006","0.03","101","6.9","<1","1.9","8","24.8","33.4"
"Port Shelter","PM9","2019-11-13","1","Bottom Water","0.4","7.3","0.02","0.85","0.026","0.007","0.04","97","6.7","<1","2.4","7.9","24.7","33.4"
"Port Shelter","PM9","2019-12-16","1","Surface Water","0.4","1.2","0.03","0.46","0.008","0.01","0.09","82","6.2","<1","0.5","8.2","19.6","32.7"
"Port Shelter","PM9","2019-12-16","1","Middle Water","0.4","1.8","0.03","0.5","0.012","0.008","0.08","99","7.5","1","0.6","8.2","19.5","32.8"
"Port Shelter","PM9","2019-12-16","1","Bottom Water","0.3","7.9","0.03","0.44","0.02","0.009","0.06","97","7.3","<1","4.5","8.2","19.6","32.9"
"Port Shelter","PM9","2020-01-08","1","Surface Water","0.3","7.5","0.03","0.61","0.043","0.007","0.05","83","6.2","<1","1.2","8.3","20.5","32.4"
"Port Shelter","PM9","2020-01-08","1","Middle Water","0.4","6.3","0.03","0.56","0.028","0.006","0.07","105","7.9","<1","0.3","8.3","19.9","32.4"
"Port Shelter","PM9","2020-01-08","1","Bottom Water","0.2","14","0.04","0.4","0.036","0.007","0.09","95","7.2","<1","2.2","8.2","19.6","32.5"
"Port Shelter","PM9","2020-04-22","1","Surface Water","0.5","6.5","<0.02","0.05","0.023","0.009","0.03","97","6.7","<1","0.6","7.7","23.8","33.6"
"Port Shelter","PM9","2020-04-22","1","Middle Water","0.6","5.7","<0.02","0.06","0.016","0.01","0.02","93","6.5","<1","0.8","7.7","23.4","33.6"
"Port Shelter","PM9","2020-04-22","1","Bottom Water","1.6","8","<0.02","0.06","0.028","0.007","0.03","84","6.1","1","3.6","7.6","21.4","34"
"Port Shelter","PM9","2020-05-27","1","Surface Water","0.6","0.9","<0.02","0.48","0.05","0.003","0.09","76","5","<1","1.9","7.9","27.3","31.9"
"Port Shelter","PM9","2020-05-27","1","Middle Water","0.6","0.9","<0.02","0.35","0.038","0.004","0.07","81","5.5","<1","0.8","7.9","26","32.9"
"Port Shelter","PM9","2020-05-27","1","Bottom Water","0.5","1.6","<0.02","0.42","0.04","0.004","0.08","58","3.9","<1","3.4","7.8","25","33.5"
"Port Shelter","PM9","2020-06-19","1","Surface Water","0.7","6.6","<0.02","0.92","0.037","0.004","0.13","90","5.8","<1","0.8","8.2","29.4","28.6"
"Port Shelter","PM9","2020-06-19","1","Middle Water","0.8","7.9","0.02","0.51","0.036","0.006","0.1","67","4.6","<1","1","7.9","24.1","34"
"Port Shelter","PM9","2020-06-19","1","Bottom Water","0.8","12","0.04","0.21","0.039","0.012","0.11","44","3.1","<1","5","7.8","22.8","34.3"
"Port Shelter","PM9","2020-07-15","1","Surface Water","0.7","2.1","0.04","0.09","0.025","0.007","0.03","88","5.7","<1","1","8","28.3","33.5"
"Port Shelter","PM9","2020-07-15","1","Middle Water","0.8","0.7","0.06","0.33","0.043","0.009","0.05","81","5.7","<1","1.7","8","22.8","34.7"
"Port Shelter","PM9","2020-07-15","1","Bottom Water","1.3","4.2","0.16","0.43","0.038","0.015","0.04","61","4.4","<1","4.7","7.9","21.6","34.4"
"Port Shelter","PM9","2020-09-28","1","Surface Water","0.8","3.5","0.07","0.16","<0.005","0.006","<0.01","88","5.6","<1","3.1","8.1","29","32.1"
"Port Shelter","PM9","2020-09-28","1","Middle Water","0.6","4","0.06","0.19","0.006","0.005","0.01","97","6.2","<1","3.2","8","29","32.2"
"Port Shelter","PM9","2020-09-28","1","Bottom Water","0.6","4.2","0.07","0.24","0.012","0.006","0.02","90","5.8","<1","3.9","8","29","32.2"
"Port Shelter","PM9","2020-10-28","1","Surface Water","1.1","1","0.05","0.1","0.023","0.019","0.03","86","5.9","<1","3.8","8.1","24.9","33.3"
"Port Shelter","PM9","2020-10-28","1","Middle Water","0.8","1.2","0.05","0.07","0.02","0.014","0.03","99","6.8","<1","3","8.1","24.8","33.3"
"Port Shelter","PM9","2020-10-28","1","Bottom Water","0.7","1.4","0.05","0.14","0.02","0.028","0.04","89","6.1","<1","12.3","8","24.3","33.7"
"Port Shelter","PM9","2020-11-12","1","Surface Water","0.7","8.5","0.05","0.58","0.016","0.006","0.05","92","6.5","<1","3.4","7.9","23.2","32.6"
"Port Shelter","PM9","2020-11-12","1","Middle Water","0.6","16","0.06","0.38","0.018","0.005","0.08","100","7","<1","3.3","7.9","23.3","32.7"
"Port Shelter","PM9","2020-11-12","1","Bottom Water","0.6","10","0.05","0.53","0.021","0.005","0.08","99","7","<1","8.5","7.9","23.2","32.7"
"Port Shelter","PM9","2021-02-26","1","Surface Water","1.5","0.6","0.17","0.37","0.032","0.006","0.04","70","5.2","<1","4.5","7.9","20.6","32.6"
"Port Shelter","PM9","2021-02-26","1","Middle Water","1.1","0.9","0.06","0.31","0.035","0.004","0.04","72","5.4","<1","2.4","7.9","20.1","32.9"
"Port Shelter","PM9","2021-02-26","1","Bottom Water","1","2.8","0.19","0.48","0.034","0.003","0.04","72","5.4","<1","2.4","7.8","19.9","33.2"
"Port Shelter","PM9","2021-03-15","1","Surface Water","0.4","6.2","0.04","0.14","0.022","0.008","0.03","73","5.4","<1","2.2","7.9","21.2","33"
"Port Shelter","PM9","2021-03-15","1","Middle Water","0.6","8.2","0.05","0.13","0.018","0.005","0.02","83","6.1","<1","2.3","7.9","20.9","33.1"
"Port Shelter","PM9","2021-03-15","1","Bottom Water","0.7","7.2","0.04","0.11","0.011","0.006","0.02","75","5.5","<1","2.5","7.8","20.7","33.2"
"Port Shelter","PM9","2021-04-14","1","Surface Water","0.5","5.5","0.05","0.48","0.031","0.006","0.04","69","4.8","1","3.3","7.5","24.1","33.6"
"Port Shelter","PM9","2021-04-14","1","Middle Water","0.5","6.7","0.04","0.5","0.025","0.009","0.03","70","4.9","<1","2.3","7.5","23.8","33.7"
"Port Shelter","PM9","2021-04-14","1","Bottom Water","0.5","7.1","0.05","0.43","0.034","0.007","0.04","71","5","<1","4.6","7.5","23.2","33.8"
"Port Shelter","PM9","2021-05-20","1","Surface Water","1.1","0.6","N/A","N/A","0.029","0.006","0.03","72","4.6","<1","3.2","7.5","29.2","33.8"
"Port Shelter","PM9","2021-05-20","1","Middle Water","0.9","0.8","N/A","N/A","0.022","0.006","0.03","70","4.7","<1","2.5","7.5","26.3","33.9"
"Port Shelter","PM9","2021-05-20","1","Bottom Water","0.9","2.6","N/A","N/A","0.035","0.004","0.04","80","5.5","<1","4.2","7.5","24.3","34"
"Port Shelter","PM9","2021-06-21","1","Surface Water","0.9","3.6","N/A","N/A","0.024","0.007","0.03","69","4.3","1","2.7","7.7","30","32.9"
"Port Shelter","PM9","2021-06-21","1","Middle Water","0.5","2","N/A","N/A","0.034","0.007","0.04","66","4.5","<1","2.5","7.5","24.5","34.1"
"Port Shelter","PM9","2021-06-21","1","Bottom Water","0.4","2.3","N/A","N/A","0.021","0.007","0.04","59","4.1","<1","6.7","7.5","23.9","34.2"
"Port Shelter","PM9","2021-07-21","1","Surface Water","0.4","3.8","N/A","N/A","0.073","0.005","0.1","68","4.6","13","3.4","7.5","27.9","27.5"
"Port Shelter","PM9","2021-07-21","1","Middle Water","0.4","2.7","N/A","N/A","0.042","<0.002","0.06","62","4.1","2","2.4","7.4","28","31.4"
"Port Shelter","PM9","2021-07-21","1","Bottom Water","0.2","2.3","N/A","N/A","0.057","0.008","0.07","60","4","<1","5.3","7.3","27.7","32.7"
"Port Shelter","PM9","2021-08-09","1","Surface Water","0.6","0.6","N/A","N/A","0.018","0.004","0.02","69","4.5","<1","2.8","7.4","28","32.8"
"Port Shelter","PM9","2021-08-09","1","Middle Water","0.3","1.5","N/A","N/A","0.019","0.009","0.02","64","4.4","<1","2.7","7.3","24","34.3"
"Port Shelter","PM9","2021-08-09","1","Bottom Water","0.2","9.4","N/A","N/A","0.014","0.017","0.08","48","3.4","<1","8.5","7.2","22.8","34.4"
"Port Shelter","PM9","2021-09-15","1","Surface Water","0.9","1.2","N/A","N/A","0.033","<0.002","0.06","71","4.5","<1","6.5","8.1","29.9","32.2"
"Port Shelter","PM9","2021-09-15","1","Middle Water","0.8","1.4","N/A","N/A","0.039","0.006","0.11","77","5.2","<1","5.3","8","25.5","33.7"
"Port Shelter","PM9","2021-09-15","1","Bottom Water","0.7","3.1","N/A","N/A","0.032","0.03","0.23","53","3.4","<1","8.1","7.8","23","34.3"
"Port Shelter","PM9","2021-10-20","1","Surface Water","0.5","2.5","N/A","N/A","0.029","0.006","0.03","70","4.6","<1","14.4","8","27.1","32.5"
"Port Shelter","PM9","2021-10-20","1","Middle Water","0.5","2.2","N/A","N/A","0.042","0.007","0.05","81","5.4","<1","5","8","26.9","32.6"
"Port Shelter","PM9","2021-10-20","1","Bottom Water","0.6","4.7","N/A","N/A","0.039","0.008","0.04","89","6","<1","7.9","8","26.7","32.7"
"Port Shelter","PM9","2021-11-17","1","Surface Water","0.9","6.9","0.05","0.33","0.027","0.007","0.03","80","5.6","3","33.2","7.7","23.8","33.4"
"Port Shelter","PM9","2021-11-17","1","Middle Water","0.7","1.4","0.06","0.42","0.03","0.005","0.04","101","7","6","5.7","7.7","23.8","33.4"
"Port Shelter","PM9","2021-11-17","1","Bottom Water","0.6","1.4","0.1","1.11","0.027","0.005","0.03","99","6.9","5","5.3","7.7","23.7","33.4"
"Port Shelter","PM9","2021-12-13","1","Surface Water","1.1","4.5","0.02","0.1","0.018","0.006","0.03","80","5.9","<1","9.2","7.6","20.6","33.8"
"Port Shelter","PM9","2021-12-13","1","Middle Water","0.8","2.9","0.02","0.12","0.024","0.008","0.04","95","6.9","<1","6.3","7.7","21","33.8"
"Port Shelter","PM9","2021-12-13","1","Bottom Water","0.9","4.1","0.04","0.52","0.027","0.007","0.04","93","6.8","<1","6.1","7.7","21","33.8"
"Port Shelter","PM9","2022-01-24","1","Surface Water","0.2","3","0.03","0.39","0.016","0.013","0.08","89","6.9","<1","7.9","7.7","18.3","33"
"Port Shelter","PM9","2022-01-24","1","Middle Water","<0.1","3.6","0.06","0.5","0.024","0.014","0.09","95","7.4","<1","5.8","7.7","18","33"
"Port Shelter","PM9","2022-01-24","1","Bottom Water","<0.1","3.1","0.04","0.49","0.017","0.015","0.08","100","7.7","<1","5.9","7.7","18.4","33.4"
"Port Shelter","PM9","2022-02-07","1","Surface Water","0.8","2.6","0.03","0.63","0.028","0.005","0.03","92","7.3","<1","39.6","7.4","17","33.2"
"Port Shelter","PM9","2022-02-07","1","Middle Water","0.7","3.4","<0.02","0.61","0.022","0.008","0.04","98","7.8","<1","5.5","7.4","17.1","33.2"
"Port Shelter","PM9","2022-02-07","1","Bottom Water","0.7","3","0.02","0.71","0.019","0.006","0.02","97","7.7","<1","9.2","7.4","17.1","33.2"
"Port Shelter","PM9","2022-04-06","1","Surface Water","1.2","3.6","0.02","0.17","0.017","<0.002","0.02","93","6.9","<1","5.9","7.8","20.6","31.8"
"Port Shelter","PM9","2022-04-06","1","Middle Water","0.9","12","0.02","0.48","0.031","<0.002","0.04","102","7.6","<1","4.9","7.8","20","32"
"Port Shelter","PM9","2022-04-06","1","Bottom Water","0.5","2.8","<0.02","0.21","0.037","<0.002","0.04","89","6.7","<1","6.1","7.7","19.8","32.7"
"Port Shelter","PM9","2022-05-19","1","Surface Water","<0.1","1.6","0.02","0.15","0.024","<0.002","0.06","79","5.5","<1","9.2","8.2","24.9","32.3"
"Port Shelter","PM9","2022-05-19","1","Middle Water","0.3","0.9","0.04","0.23","0.02","<0.002","0.06","91","6.3","<1","5.9","8.2","24.6","32.5"
"Port Shelter","PM9","2022-05-19","1","Bottom Water","0.3","2.6","0.02","0.08","0.028","0.004","0.06","94","6.5","<1","6.2","8.2","24.4","32.7"
"Port Shelter","PM9","2022-06-01","1","Surface Water","0.6","2.4","0.03","0.49","0.021","0.003","0.04","95","6.2","<1","5.8","7.9","28.5","32"
"Port Shelter","PM9","2022-06-01","1","Middle Water","0.6","<0.5","<0.02","0.1","0.027","0.005","0.04","89","6","<1","5.6","7.9","25.5","32.8"
"Port Shelter","PM9","2022-06-01","1","Bottom Water","0.4","1.7","0.02","0.54","0.016","<0.002","0.5","84","5.7","<1","7.7","7.9","25.2","33.6"
"Port Shelter","PM9","2022-07-25","1","Surface Water","1.5","3.7","0.02","0.24","0.009","<0.002","0.02","97","6","<1","19.8","8.2","31.7","30.6"
"Port Shelter","PM9","2022-07-25","1","Middle Water","1","1.2","0.05","0.3","0.005","0.01","0.11","89","6.1","<1","6","7.9","24.1","35.1"
"Port Shelter","PM9","2022-07-25","1","Bottom Water","0.7","3.3","0.07","0.28","0.008","0.014","0.16","24","1.7","<1","9.2","7.7","22.6","34.3"
"Port Shelter","PM9","2022-08-15","1","Surface Water","0.5","1","<0.02","0.15","0.012","<0.002","0.04","90","5.7","<1","10.9","8","30.6","29.1"
"Port Shelter","PM9","2022-08-15","1","Middle Water","0.6","1","<0.02","0.33","0.033","<0.002","0.06","70","4.6","<1","5.5","8","28.9","30.6"
"Port Shelter","PM9","2022-08-15","1","Bottom Water","0.4","3.3","0.04","0.44","0.1","0.006","0.15","51","3.3","1","7.5","7.9","28.1","31.9"
"Port Shelter","PM9","2022-09-02","1","Surface Water","0.8","2.7","0.03","0.31","0.014","<0.002","0.05","94","6","<1","59.4","7.5","29.5","31.3"
"Port Shelter","PM9","2022-09-02","1","Middle Water","0.8","1.4","0.05","0.37","0.005","<0.002","0.05","102","6.7","<1","5.7","7.5","28.1","31.9"
"Port Shelter","PM9","2022-09-02","1","Bottom Water","0.6","4.1","0.07","0.32","0.012","0.012","0.14","31","2.1","<1","53.3","7.2","23.1","34.1"
"Port Shelter","PM9","2022-10-22","1","Surface Water","0.1","3.8","0.06","0.84","0.027","<0.002","0.05","81","5.5","<1","4.1","8.1","25.3","33.2"
"Port Shelter","PM9","2022-10-22","1","Middle Water","<0.1","2.3","0.06","0.77","0.02","0.012","0.05","90","6.1","<1","4.2","8.1","25.3","33.3"
"Port Shelter","PM9","2022-10-22","1","Bottom Water","<0.1","4.7","0.06","0.54","0.018","0.012","0.07","83","5.6","<1","4.2","8.1","25.6","33.6"
"Port Shelter","PM9","2022-11-23","1","Surface Water","0.8","1.4","0.08","0.53","0.029","<0.002","0.03","89","6.2","1","7.4","7.3","24.1","32.7"
"Port Shelter","PM9","2022-11-23","1","Middle Water","0.4","2.2","0.06","0.46","0.032","<0.002","0.05","106","7.4","<1","5.7","7.3","23.9","32.7"
"Port Shelter","PM9","2022-11-23","1","Bottom Water","0.3","2","0.08","0.62","0.044","<0.002","0.07","99","7","<1","12.5","7.3","23.6","32.7"
"Port Shelter","PM9","2022-12-02","1","Surface Water","0.7","5.5","0.05","0.16","0.041","0.014","0.07","74","5.3","3","4.1","8","21.8","32.6"
"Port Shelter","PM9","2022-12-02","1","Middle Water","0.5","5.4","0.06","0.18","0.045","0.013","0.07","88","6.3","<1","4.2","8","22.5","32.8"
"Port Shelter","PM9","2022-12-02","1","Bottom Water","0.7","7.8","0.06","0.17","0.044","0.013","0.07","88","6.3","1","4.2","8","22.4","32.8"
"Port Shelter","PM9","2023-01-16","1","Surface Water","0.2","4.2","0.07","0.85","0.013","0.015","0.11","73","5.8","<1","2.2","7.3","17.2","32.3"
"Port Shelter","PM9","2023-01-16","1","Middle Water","<0.1","2.2","0.07","0.65","0.014","0.013","0.06","91","7.2","<1","2.3","7.3","17.6","32.8"
"Port Shelter","PM9","2023-01-16","1","Bottom Water","<0.1","2.3","0.08","0.77","0.019","0.015","0.13","92","7.2","<1","2.3","7.3","17.6","32.8"
"Port Shelter","PM9","2023-02-06","1","Surface Water","0.5","1","0.03","0.62","0.011","<0.002","0.02","112","8.8","<1","0.6","7.5","17.2","32.9"
"Port Shelter","PM9","2023-02-06","1","Middle Water","0.7","1.1","0.04","0.69","0.012","<0.002","0.02","114","9","<1","0.4","7.5","17","33"
"Port Shelter","PM9","2023-02-06","1","Bottom Water","0.6","2","0.04","0.59","0.012","0.019","0.03","100","7.8","<1","1.8","7.4","17.7","33.7"
