"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Tolo Harbour and Channel","TM7","2016-11-10","1","Bottom Water","0.5","2.6","0.02","0.27","0.065","0.005","0.11","63","4.3","<1","4.8","7.4","26","31.2"
"Tolo Harbour and Channel","TM7","2016-12-12","1","Surface Water","0.8","1.3","<0.02","0.61","0.016","<0.002","0.06","94","6.8","<1","2.8","8.1","22","30.4"
"Tolo Harbour and Channel","TM7","2016-12-12","1","Middle Water","0.8","1.3","<0.02","0.35","0.02","<0.002","0.07","82","6","<1","2.3","8.1","22","30.4"
"Tolo Harbour and Channel","TM7","2016-12-12","1","Bottom Water","0.4","2.4","0.02","0.53","0.043","0.005","0.14","80","5.8","<1","3.2","8","22.1","30.9"
"Tolo Harbour and Channel","TM7","2017-01-18","1","Surface Water","0.8","1.6","0.05","0.19","0.06","<0.002","0.07","80","6.1","<1","0.8","8.1","19.5","30.4"
"Tolo Harbour and Channel","TM7","2017-01-18","1","Middle Water","0.8","2","0.07","0.24","0.064","<0.002","0.07","79","6","<1","0.9","8.1","19.6","30.5"
"Tolo Harbour and Channel","TM7","2017-01-18","1","Bottom Water","0.8","1.7","0.02","0.26","0.078","<0.002","0.08","80","6.1","<1","0.8","8.1","19.6","30.5"
"Tolo Harbour and Channel","TM7","2017-02-20","1","Surface Water","0.9","1.5","0.03","0.56","0.008","0.003","0.01","89","6.8","2","2.5","7.7","19.6","30.4"
"Tolo Harbour and Channel","TM7","2017-02-20","1","Middle Water","1.1","2.8","0.04","1.11","0.02","0.002","0.03","104","8.1","<1","2.6","7.7","18.7","30.6"
"Tolo Harbour and Channel","TM7","2017-02-20","1","Bottom Water","0.8","2.7","<0.02","0.63","0.052","0.007","0.09","82","6.4","<1","3","7.6","18","30.9"
"Tolo Harbour and Channel","TM7","2017-03-10","1","Surface Water","0.8","0.9","<0.02","0.37","0.042","0.004","0.07","91","7.2","5","2.2","7.7","18.1","30.9"
"Tolo Harbour and Channel","TM7","2017-03-10","1","Middle Water","0.6","1.1","<0.02","0.53","0.044","0.004","0.06","94","7.4","1","2.2","7.7","18","31"
"Tolo Harbour and Channel","TM7","2017-03-10","1","Bottom Water","0.5","1.1","<0.02","0.22","0.048","0.005","0.08","88","6.9","<1","2.6","7.7","17.8","31.3"
"Tolo Harbour and Channel","TM7","2017-04-05","1","Surface Water","1.4","4","0.06","0.45","0.029","0.003","0.09","84","6.3","<1","2.9","8","20.6","30.8"
"Tolo Harbour and Channel","TM7","2017-04-05","1","Middle Water","1.2","6.7","<0.02","0.52","0.036","0.004","0.09","95","7.1","<1","0.6","8","20.1","31.2"
"Tolo Harbour and Channel","TM7","2017-04-05","1","Bottom Water","1","7.5","<0.02","0.69","0.058","0.003","0.11","83","6.4","<1","1.5","8","18.9","31.8"
"Tolo Harbour and Channel","TM7","2017-05-19","1","Surface Water","1.2","0.6","<0.02","0.3","0.018","<0.002","0.03","103","7","<1","1.7","8.2","26","31.9"
"Tolo Harbour and Channel","TM7","2017-05-19","1","Middle Water","1.5","0.8","<0.02","0.33","0.037","<0.002","0.04","105","7.1","<1","0.3","8.2","26","32.2"
"Tolo Harbour and Channel","TM7","2017-05-19","1","Bottom Water","0.7","1.4","<0.02","0.26","0.084","<0.002","0.09","68","4.7","2","0.3","8.1","25.3","32.6"
"Tolo Harbour and Channel","TM7","2017-06-14","1","Surface Water","0.9","1.4","0.04","0.3","0.074","0.003","0.11","81","5.3","290","0.8","7.9","28.9","30.8"
"Tolo Harbour and Channel","TM7","2017-06-14","1","Middle Water","0.4","1.2","<0.02","0.24","0.068","0.002","0.08","77","5","81","0.6","7.9","28.9","31.8"
"Tolo Harbour and Channel","TM7","2017-06-14","1","Bottom Water","0.1","1.4","0.02","0.24","0.061","0.003","0.07","80","5.2","5","0.8","7.9","28.6","32"
"Tolo Harbour and Channel","TM7","2017-07-12","1","Surface Water","2.3","1.7","0.07","0.14","0.022","0.002","0.03","138","8.9","<1","0.8","8.3","29.9","27.9"
"Tolo Harbour and Channel","TM7","2017-07-12","1","Middle Water","1.9","1.8","<0.02","0.23","0.015","0.003","0.02","150","9.8","<1","0.9","8.2","29.1","29.4"
"Tolo Harbour and Channel","TM7","2017-07-12","1","Bottom Water","0.6","1.2","0.07","0.35","0.13","0.039","0.18","13","0.9","<1","0.9","7.8","24.1","33.9"
"Tolo Harbour and Channel","TM7","2017-08-18","1","Surface Water","1.1","1.4","0.03","0.38","0.017","0.014","0.02","97","6.1","<1","0.3","8.2","29.9","32.7"
"Tolo Harbour and Channel","TM7","2017-08-18","1","Middle Water","1.8","2.6","0.06","0.44","0.046","0.033","0.05","64","4.3","<1","1","8.1","25.9","33.7"
"Tolo Harbour and Channel","TM7","2017-08-18","1","Bottom Water","0.7","2.5","0.11","0.36","0.078","0.033","0.08","1","0.1","<1","1.8","7.9","23.6","34.3"
"Tolo Harbour and Channel","TM7","2017-09-20","1","Surface Water","1.2","10","<0.02","0.75","<0.005","0.005","0.01","121","7.7","<1","0.6","8.1","30.5","30.4"
"Tolo Harbour and Channel","TM7","2017-09-20","1","Middle Water","1.1","10","<0.02","0.66","0.009","0.004","0.01","123","7.8","<1","0.6","8.1","30.3","30.5"
"Tolo Harbour and Channel","TM7","2017-09-20","1","Bottom Water","0.6","18","0.04","1.03","0.068","0.018","0.1","67","4.3","<1","0.7","7.9","29.3","31.5"
"Tolo Harbour and Channel","TM7","2017-10-19","1","Surface Water","0.8","4.6","<0.02","0.75","0.05","0.005","0.09","90","6","<1","1.8","7.8","27.5","29.6"
"Tolo Harbour and Channel","TM7","2017-10-19","1","Middle Water","0.7","5","<0.02","0.32","0.04","0.005","0.07","90","6","<1","0.3","7.8","27.5","29.9"
"Tolo Harbour and Channel","TM7","2017-10-19","1","Bottom Water","0.5","5.7","<0.02","0.58","0.085","0.005","0.12","62","4.1","<1","1.1","7.8","28","31.8"
"Tolo Harbour and Channel","TM7","2017-11-17","1","Surface Water","2.2","3.2","<0.02","0.27","<0.005","0.003","0.01","101","7","<1","6.5","8.3","25.3","31.2"
"Tolo Harbour and Channel","TM7","2017-11-17","1","Middle Water","1.5","2.3","<0.02","0.32","0.013","0.003","0.02","85","5.9","<1","6","8.2","24.8","31.9"
"Tolo Harbour and Channel","TM7","2017-11-17","1","Bottom Water","0.4","6","<0.02","0.14","0.017","0.003","0.03","74","5.1","<1","4.9","8.1","24.8","32.6"
"Tolo Harbour and Channel","TM7","2017-12-09","1","Surface Water","1.9","4.6","<0.02","0.36","<0.005","0.002","0.01","86","6.3","1","1.4","8","21.4","32.6"
"Tolo Harbour and Channel","TM7","2017-12-09","1","Middle Water","1.9","5","<0.02","0.39","<0.005","0.005","0.01","94","6.9","<1","1.3","8","21.3","32.6"
"Tolo Harbour and Channel","TM7","2017-12-09","1","Bottom Water","1.5","5.3","<0.02","0.26","0.006","0.004","0.01","100","7.4","<1","1.6","8","21","32.6"
"Tolo Harbour and Channel","TM7","2018-01-10","1","Surface Water","0.4","8.1","<0.02","0.53","0.05","0.005","0.06","82","6.5","2","6.9","8","16.9","32.4"
"Tolo Harbour and Channel","TM7","2018-01-10","1","Middle Water","0.3","11","<0.02","0.79","0.054","0.005","0.07","89","7","<1","7.1","8","17.3","32.5"
"Tolo Harbour and Channel","TM7","2018-01-10","1","Bottom Water","0.4","13","0.02","0.45","0.057","0.006","0.07","88","6.9","3","9.3","8","17.3","32.5"
"Tolo Harbour and Channel","TM7","2018-02-26","1","Surface Water","0.6","5.8","<0.02","0.46","0.019","0.003","0.02","109","8.7","<1","0.1","7.7","17.2","32"
"Tolo Harbour and Channel","TM7","2018-02-26","1","Middle Water","0.7","6.8","<0.02","0.36","0.021","0.002","0.03","112","9","<1","0.2","7.7","16.8","32.1"
"Tolo Harbour and Channel","TM7","2018-02-26","1","Bottom Water","0.5","7.4","<0.02","0.27","0.039","0.003","0.07","96","7.8","1","0.4","7.7","15.7","32.4"
"Tolo Harbour and Channel","TM7","2018-03-09","1","Surface Water","0.8","3","<0.02","0.56","0.024","<0.002","0.03","89","7","<1","6.8","8.2","17.7","32.2"
"Tolo Harbour and Channel","TM7","2018-03-09","1","Middle Water","0.9","2.6","<0.02","0.22","0.021","<0.002","0.03","100","7.8","<1","7.1","8.3","17.6","32.3"
"Tolo Harbour and Channel","TM7","2018-03-09","1","Bottom Water","0.9","2.9","<0.02","0.41","0.016","<0.002","0.02","103","8.1","<1","6.8","8.3","17.3","32.3"
"Tolo Harbour and Channel","TM7","2018-04-20","1","Surface Water","1.5","7.1","<0.02","0.32","0.017","0.007","0.02","94","6.7","<1","1.2","8.2","22.9","32.5"
"Tolo Harbour and Channel","TM7","2018-04-20","1","Middle Water","1.4","6.4","<0.02","0.64","0.038","<0.002","0.04","103","7.4","<1","1","8.2","22.6","32.7"
"Tolo Harbour and Channel","TM7","2018-04-20","1","Bottom Water","0.5","9.6","<0.02","0.45","0.039","<0.002","0.04","69","5","<1","1.9","8.1","22","33.2"
"Tolo Harbour and Channel","TM7","2018-05-21","1","Surface Water","1.4","7.8","0.03","0.19","0.006","<0.002","0.01","102","6.6","<1","0.8","8.3","28.9","32.7"
"Tolo Harbour and Channel","TM7","2018-05-21","1","Middle Water","0.6","0.8","<0.02","0.25","0.03","0.004","0.04","89","5.9","<1","0.5","8.2","26.3","33.3"
"Tolo Harbour and Channel","TM7","2018-05-21","1","Bottom Water","0.3","1.2","<0.02","0.2","0.054","0.01","0.07","61","4.1","<1","0.9","8.1","25.5","33.3"
"Tolo Harbour and Channel","TM7","2018-06-27","1","Surface Water","2.1","2.7","<0.02","0.3","0.016","0.006","0.02","128","8.1","<1","0.8","7.9","30.8","29.2"
"Tolo Harbour and Channel","TM7","2018-06-27","1","Middle Water","1.7","7.6","<0.02","0.25","0.021","0.006","0.03","134","8.7","<1","0.5","7.8","29.2","31"
"Tolo Harbour and Channel","TM7","2018-06-27","1","Bottom Water","0.5","3.7","<0.02","0.39","0.048","0.012","0.12","64","4.2","<1","2.5","7.6","28.1","32.6"
"Tolo Harbour and Channel","TM7","2018-07-09","1","Surface Water","0.8","6.2","<0.02","0.36","<0.005","0.007","<0.01","92","6","65","0.7","8.2","28.4","31.7"
"Tolo Harbour and Channel","TM7","2018-07-09","1","Middle Water","0.8","7.6","<0.02","0.32","0.03","0.011","0.1","81","5.3","<1","0.7","8.1","28.2","32"
"Tolo Harbour and Channel","TM7","2018-07-09","1","Bottom Water","0.6","9.5","<0.02","0.29","<0.005","0.008","0.01","25","1.7","1","1.9","7.8","24.1","34"
"Tolo Harbour and Channel","TM7","2018-08-17","1","Surface Water","2.4","2.4","<0.02","0.15","0.01","0.005","0.01","126","8.4","2","0.7","8.5","29","26.1"
"Tolo Harbour and Channel","TM7","2018-08-17","1","Middle Water","0.7","1.1","<0.02","0.09","0.018","0.006","0.02","105","6.7","<1","0.2","8.3","29.5","30.3"
"Tolo Harbour and Channel","TM7","2018-08-17","1","Bottom Water","0.4","1.8","<0.02","0.15","0.018","0.007","0.02","83","5.4","<1","0.1","8.2","29.5","30.8"
"Tolo Harbour and Channel","TM7","2018-09-19","1","Surface Water","1.6","2.6","<0.02","0.33","0.024","0.005","0.03","115","7.6","1","0.7","8.5","28.3","27.6"
"Tolo Harbour and Channel","TM7","2018-09-19","1","Middle Water","0.4","1.2","<0.02","0.42","0.055","0.012","0.06","94","6.3","<1","0.5","8.3","27.9","28.8"
"Tolo Harbour and Channel","TM7","2018-09-19","1","Bottom Water","0.4","2.4","<0.02","0.46","0.088","0.015","0.11","78","5.2","1","1","8.3","27","31.1"
"Tolo Harbour and Channel","TM7","2018-10-05","1","Surface Water","1.2","9","<0.02","0.18","0.006","<0.002","0.01","99","6.7","<1","0.4","8.3","26.9","29.6"
"Tolo Harbour and Channel","TM7","2018-10-05","1","Middle Water","1","9.8","0.03","0.32","<0.005","0.002","<0.01","87","5.8","<1","0.4","8.3","27.4","29.7"
"Tolo Harbour and Channel","TM7","2018-10-05","1","Bottom Water","0.2","9","0.03","0.21","0.017","0.003","0.04","100","6.6","<1","0.3","8.2","27.8","31.4"
"Tolo Harbour and Channel","TM7","2018-11-05","1","Surface Water","0.9","1.7","<0.02","0.35","0.008","0.006","0.01","87","6.1","1","0.7","8","24.5","31.6"
"Tolo Harbour and Channel","TM7","2018-11-05","1","Middle Water","0.9","11","<0.02","0.17","0.01","0.006","0.01","85","5.9","1","0.8","7.9","24.4","31.7"
"Tolo Harbour and Channel","TM7","2018-11-05","1","Bottom Water","0.3","7.8","<0.02","0.26","0.045","0.007","0.05","77","5.4","<1","3.6","7.9","24.3","32.7"
"Tolo Harbour and Channel","TM7","2018-12-07","1","Surface Water","1.5","1.9","0.02","0.36","0.013","0.005","0.02","87","6.2","<1","0.5","8.1","23","31.6"
"Tolo Harbour and Channel","TM7","2018-12-07","1","Middle Water","1.3","1.8","0.02","0.33","0.022","0.004","0.03","86","6.1","1","0.5","8","23.7","31.8"
"Tolo Harbour and Channel","TM7","2018-12-07","1","Bottom Water","0.9","3.3","0.02","0.28","0.018","0.005","0.04","88","6.2","<1","0.8","7.9","23.5","32.7"
"Tolo Harbour and Channel","TM7","2019-01-03","1","Surface Water","1","2.4","0.02","0.2","0.022","0.003","0.03","76","5.9","2","0.7","8.1","18.4","32.3"
"Tolo Harbour and Channel","TM7","2019-01-03","1","Middle Water","0.8","2.8","0.02","0.16","0.022","0.003","0.03","98","7.6","<1","0.7","8.1","18.7","32.7"
"Tolo Harbour and Channel","TM7","2019-01-03","1","Bottom Water","0.7","4.9","0.02","0.08","0.025","0.004","0.03","91","6.9","<1","1","8.1","19.1","33.1"
"Tolo Harbour and Channel","TM7","2019-02-14","1","Surface Water","2.9","8.8","0.03","0.49","0.041","<0.002","0.05","111","8.3","<1","0.5","8.2","20.5","32.1"
"Tolo Harbour and Channel","TM7","2019-02-14","1","Middle Water","2.1","5.9","<0.02","0.48","0.037","<0.002","0.04","116","8.7","<1","0.2","8.1","20.1","32.2"
"Tolo Harbour and Channel","TM7","2019-02-14","1","Bottom Water","0.5","7.4","0.02","0.4","0.023","<0.002","0.03","91","6.8","<1","1","8","19.9","32.2"
"Tolo Harbour and Channel","TM7","2019-03-18","1","Surface Water","1.7","5.6","<0.02","0.52","0.005","<0.002","<0.01","92","6.9","<1","0.5","8","20.3","31.2"
"Tolo Harbour and Channel","TM7","2019-03-18","1","Middle Water","1.5","2.3","<0.02","0.47","0.008","<0.002","0.01","84","6.3","<1","0.4","8","20.3","31.1"
"Tolo Harbour and Channel","TM7","2019-03-18","1","Bottom Water","0.2","4.6","<0.02","0.35","0.079","0.011","0.1","64","4.8","<1","1.7","7.8","20","32.7"
"Tolo Harbour and Channel","TM7","2019-04-01","1","Surface Water","1.6","2.8","<0.02","0.22","<0.005","<0.002","<0.01","73","5.4","<1","0.7","8","20.8","32.2"
"Tolo Harbour and Channel","TM7","2019-04-01","1","Middle Water","0.7","1.8","<0.02","0.38","0.01","<0.002","0.02","80","5.9","1","0.5","7.9","21.2","32.3"
"Tolo Harbour and Channel","TM7","2019-04-01","1","Bottom Water","0.7","10","<0.02","0.43","0.008","0.006","0.01","89","6.5","<1","0.5","7.9","21.2","32.8"
"Tolo Harbour and Channel","TM7","2019-05-02","1","Surface Water","1","9.1","<0.02","0.26","0.025","0.006","0.03","89","6.2","1","0.4","7.8","24.5","31.2"
"Tolo Harbour and Channel","TM7","2019-05-02","1","Middle Water","0.5","9","<0.02","0.22","0.04","0.008","0.05","76","5.2","1","0.3","7.7","25.1","31.4"
"Tolo Harbour and Channel","TM7","2019-05-02","1","Bottom Water","0.3","8.7","0.02","0.3","0.075","0.01","0.09","79","5.4","<1","0.3","7.6","24.5","32.4"
"Tolo Harbour and Channel","TM7","2019-06-28","1","Surface Water","1.8","1.7","<0.02","0.39","<0.005","<0.002","<0.01","103","6.6","<1","0.8","7.8","30","29"
"Tolo Harbour and Channel","TM7","2019-06-28","1","Middle Water","1.5","2.1","<0.02","0.32","<0.005","<0.002","<0.01","81","5.3","<1","0.6","7.7","29","30.1"
"Tolo Harbour and Channel","TM7","2019-06-28","1","Bottom Water","0.6","1.1","0.03","0.23","0.008","0.01","0.1","85","5.8","<1","0.5","7.5","25.9","33.5"
"Tolo Harbour and Channel","TM7","2019-07-11","1","Surface Water","2.4","2.1","<0.02","0.24","0.018","<0.002","0.03","93","5.9","<1","5.7","8.9","32.7","23.9"
"Tolo Harbour and Channel","TM7","2019-07-11","1","Middle Water","0.9","1.6","0.02","0.2","0.02","0.01","0.11","74","4.8","<1","15","8.6","31","26.1"
"Tolo Harbour and Channel","TM7","2019-07-11","1","Bottom Water","0.5","1.6","0.05","0.23","0.008","0.035","0.19","73","4.8","<1","6.2","8.5","28.8","27.7"
"Tolo Harbour and Channel","TM7","2019-08-21","1","Surface Water","1.5","1.8","0.03","0.31","0.017","<0.002","0.02","97","6.3","<1","10.1","8.3","28.2","32.4"
"Tolo Harbour and Channel","TM7","2019-08-21","1","Middle Water","2.1","2.4","0.03","0.16","0.02","<0.002","0.02","105","6.9","<1","11.6","8.2","27","33.2"
"Tolo Harbour and Channel","TM7","2019-08-21","1","Bottom Water","1.6","1.9","0.34","0.09","0.029","0.019","0.07","62","3.8","<1","10.9","7.9","24.2","34.2"
"Tolo Harbour and Channel","TM7","2019-09-20","1","Surface Water","1.4","9","<0.02","0.46","0.021","0.004","0.03","91","5.8","<1","2.6","8.4","30.8","29.1"
"Tolo Harbour and Channel","TM7","2019-09-20","1","Middle Water","1","9.5","<0.02","0.48","0.027","0.004","0.03","84","5.3","<1","2.5","8.4","30.6","29.8"
"Tolo Harbour and Channel","TM7","2019-09-20","1","Bottom Water","1.2","7.7","0.03","0.46","0.14","0.012","0.15","66","4.3","<1","2.6","8.2","29.3","31.1"
"Tolo Harbour and Channel","TM7","2019-10-23","1","Surface Water","2.3","8.7","0.03","0.4","0.006","<0.002","0.01","90","5.9","<1","2.1","8.2","28","31.2"
"Tolo Harbour and Channel","TM7","2019-10-23","1","Middle Water","1.6","11","0.03","0.49","0.012","0.006","0.02","83","5.4","<1","1.8","8","28.1","31.4"
"Tolo Harbour and Channel","TM7","2019-10-23","1","Bottom Water","0.5","13","0.04","0.36","0.008","0.02","0.08","67","3.8","<1","2.5","7.7","28.8","32.8"
"Tolo Harbour and Channel","TM7","2019-11-25","1","Surface Water","1.2","2.6","0.03","0.2","0.042","0.005","0.05","89","6.2","<1","1.7","8.1","24.8","32.4"
"Tolo Harbour and Channel","TM7","2019-11-25","1","Middle Water","0.7","1.9","0.03","0.53","0.019","0.006","0.02","108","7.5","<1","2.2","8","24.7","32.8"
"Tolo Harbour and Channel","TM7","2019-11-25","1","Bottom Water","0.4","4","0.03","0.63","0.058","0.009","0.06","70","4.9","<1","3.6","7.9","24.4","33.1"
"Tolo Harbour and Channel","TM7","2019-12-05","1","Surface Water","0.6","9.4","<0.02","0.67","0.03","0.005","0.03","85","6.2","<1","7.3","8.1","21.5","32.9"
"Tolo Harbour and Channel","TM7","2019-12-05","1","Middle Water","0.7","8.4","<0.02","0.54","0.033","0.006","0.04","82","6","<1","2.2","8.1","21.5","32.9"
"Tolo Harbour and Channel","TM7","2019-12-05","1","Bottom Water","0.6","10","<0.02","0.52","0.036","0.006","0.04","86","6.2","<1","1.8","8.1","21.5","33"
"Tolo Harbour and Channel","TM7","2020-01-16","1","Surface Water","0.8","3.5","0.04","0.17","0.049","0.005","0.05","82","6.1","<1","1.3","8.2","20.5","32.7"
"Tolo Harbour and Channel","TM7","2020-01-16","1","Middle Water","0.7","2.8","0.04","0.14","0.039","0.004","0.04","86","6.4","<1","1.2","8.2","20.5","32.8"
"Tolo Harbour and Channel","TM7","2020-01-16","1","Bottom Water","0.7","3.8","0.05","0.71","0.049","0.005","0.05","87","6.5","1","1.2","8.2","20.5","32.8"
"Tolo Harbour and Channel","TM7","2020-04-29","1","Surface Water","0.7","1.4","<0.02","0.42","0.046","0.007","0.05","90","6.3","<1","1.6","7.7","23.4","32.6"
"Tolo Harbour and Channel","TM7","2020-04-29","1","Middle Water","0.7","0.7","<0.02","0.19","0.023","0.011","0.03","90","6.4","<1","1.4","7.7","23.3","32.6"
"Tolo Harbour and Channel","TM7","2020-04-29","1","Bottom Water","0.4","1.6","<0.02","0.2","0.028","0.008","0.03","82","5.9","<1","1.7","7.7","22.1","33.3"
"Tolo Harbour and Channel","TM7","2020-05-06","1","Surface Water","0.6","1.5","<0.02","0.37","0.038","0.007","0.04","100","6.8","<1","2","7.8","25.8","32.9"
"Tolo Harbour and Channel","TM7","2020-05-06","1","Middle Water","0.8","1.1","<0.02","0.19","0.03","0.007","0.03","83","5.7","<1","1.9","7.8","25","33.1"
"Tolo Harbour and Channel","TM7","2020-05-06","1","Bottom Water","0.8","2","<0.02","0.43","0.03","0.005","0.03","83","5.9","<1","2.2","7.8","22.8","33.5"
"Tolo Harbour and Channel","TM7","2020-06-18","1","Surface Water","2.1","12","<0.02","0.92","0.014","<0.002","0.02","94","6.1","2","6.3","8.3","29.9","28.3"
"Tolo Harbour and Channel","TM7","2020-06-18","1","Middle Water","1.7","12","<0.02","0.87","0.027","<0.002","0.03","96","6.3","<1","1.2","8","28.7","30"
"Tolo Harbour and Channel","TM7","2020-06-18","1","Bottom Water","1.3","12","0.03","1.23","0.027","<0.002","0.06","79","4.7","<1","1.9","7.7","24.1","34"
"Tolo Harbour and Channel","TM7","2020-08-26","1","Surface Water","1.1","1.4","0.05","0.58","0.008","0.005","0.01","98","6.2","<1","2.6","8","30.5","30"
"Tolo Harbour and Channel","TM7","2020-08-26","1","Middle Water","1","0.8","0.04","0.62","0.006","0.005","0.01","85","5.5","<1","1.5","8","29","31.1"
"Tolo Harbour and Channel","TM7","2020-08-26","1","Bottom Water","0.8","3.2","0.05","0.45","0.02","0.008","0.03","86","5.7","<1","2.5","7.8","27.1","32.3"
"Tolo Harbour and Channel","TM7","2020-09-16","1","Surface Water","1.6","16","0.11","0.62","0.013","0.004","0.02","99","6.6","90","4.6","8.1","29.1","25.4"
"Tolo Harbour and Channel","TM7","2020-09-16","1","Middle Water","0.9","11","0.05","0.36","0.008","<0.002","0.01","89","5.7","79","1.8","8","29.7","29.8"
"Tolo Harbour and Channel","TM7","2020-09-16","1","Bottom Water","0.7","9.8","0.05","0.29","0.023","<0.002","0.03","77","5","37","1.8","7.8","28.9","32.2"
"Tolo Harbour and Channel","TM7","2020-10-16","1","Surface Water","0.9","0.6","0.04","0.41","0.056","0.005","0.07","83","5.6","<1","2.3","8","27.3","29.4"
"Tolo Harbour and Channel","TM7","2020-10-16","1","Middle Water","0.8","1.4","0.03","0.27","0.054","0.006","0.08","84","5.5","<1","2.6","8","27.8","31.1"
"Tolo Harbour and Channel","TM7","2020-10-16","1","Bottom Water","0.6","2.4","0.04","0.54","0.065","0.008","0.09","68","4.5","1","3.1","8","27.8","31.4"
"Tolo Harbour and Channel","TM7","2020-11-13","1","Surface Water","1.5","11","0.04","0.62","<0.005","0.004","0.01","92","6.4","<1","2.7","8","24.2","32.1"
"Tolo Harbour and Channel","TM7","2020-11-13","1","Middle Water","1.5","11","0.02","0.75","<0.005","0.003","0.01","95","6.7","<1","2.6","8","24.3","32.1"
"Tolo Harbour and Channel","TM7","2020-11-13","1","Bottom Water","1.2","13","0.07","0.49","0.024","0.004","0.04","65","4.5","<1","5.8","7.8","24.6","33.1"
"Tolo Harbour and Channel","TM7","2021-02-26","1","Surface Water","1.5","<0.5","0.05","0.75","0.04","0.003","0.05","70","5.3","<1","2.6","8","20.5","31.6"
"Tolo Harbour and Channel","TM7","2021-02-26","1","Middle Water","1.4","<0.5","0.05","0.48","0.028","0.003","0.04","70","5.3","1","2.2","8","20","31.6"
"Tolo Harbour and Channel","TM7","2021-02-26","1","Bottom Water","1","1.4","0.04","1.21","0.03","0.002","0.04","76","5.8","<1","2.4","8","19.6","31.7"
"Tolo Harbour and Channel","TM7","2021-03-17","1","Surface Water","1.1","1.4","0.04","0.33","0.04","0.004","0.04","69","5","<1","2.3","7.9","22.7","31.6"
"Tolo Harbour and Channel","TM7","2021-03-17","1","Middle Water","1.1","1","0.03","0.08","0.026","0.004","0.03","70","5.1","<1","2.3","7.9","21.5","31.8"
"Tolo Harbour and Channel","TM7","2021-03-17","1","Bottom Water","1.5","1.8","0.04","0.21","0.037","0.005","0.04","71","5.3","<1","2.9","7.8","20.4","32"
"Tolo Harbour and Channel","TM7","2021-04-23","1","Surface Water","0.6","2.7","0.04","0.72","0.041","0.007","0.05","68","4.7","<1","2.4","7.6","24.9","32.6"
"Tolo Harbour and Channel","TM7","2021-04-23","1","Middle Water","1.2","1.7","0.04","0.71","0.044","0.012","0.05","69","4.8","<1","2.5","7.6","24.2","32.9"
"Tolo Harbour and Channel","TM7","2021-04-23","1","Bottom Water","0.9","1.8","0.04","0.94","0.051","0.016","0.06","64","4.5","<1","2.7","7.6","23.6","33.3"
"Tolo Harbour and Channel","TM7","2021-05-21","1","Surface Water","0.8","2.4","N/A","N/A","0.02","0.005","0.02","127","8.2","<1","4.5","7.5","28.7","33.3"
"Tolo Harbour and Channel","TM7","2021-05-21","1","Middle Water","1","1.4","N/A","N/A","0.019","0.006","0.02","69","4.4","<1","2.6","7.5","28.6","33.3"
"Tolo Harbour and Channel","TM7","2021-05-21","1","Bottom Water","0.8","1.9","N/A","N/A","0.03","0.005","0.03","65","4.4","<1","2.8","7.4","25.8","33.8"
"Tolo Harbour and Channel","TM7","2021-06-03","1","Surface Water","0.8","1.2","N/A","N/A","0.041","0.004","0.05","73","4.7","12","2.6","7.6","28.3","33.2"
"Tolo Harbour and Channel","TM7","2021-06-03","1","Middle Water","0.6","1.2","N/A","N/A","0.031","0.005","0.04","78","5.1","<1","2.7","7.6","27.6","33.5"
"Tolo Harbour and Channel","TM7","2021-06-03","1","Bottom Water","0.4","2.2","N/A","N/A","0.039","0.007","0.05","60","4.1","<1","2.7","7.4","25.1","34"
"Tolo Harbour and Channel","TM7","2021-07-16","1","Surface Water","1.2","1.7","N/A","N/A","0.024","<0.002","0.03","80","5.3","<1","3.8","7.5","31.5","32"
"Tolo Harbour and Channel","TM7","2021-07-16","1","Middle Water","1","1.4","N/A","N/A","0.019","0.004","0.02","72","4.5","<1","2.6","7.5","31.4","32.4"
"Tolo Harbour and Channel","TM7","2021-07-16","1","Bottom Water","0.6","1.8","N/A","N/A","0.018","0.015","0.03","53","3.5","<1","2.9","7.1","25.8","33.9"
"Tolo Harbour and Channel","TM7","2021-08-20","1","Surface Water","1.4","1.7","N/A","N/A","0.016","<0.002","0.02","68","4.3","<1","3.6","7.5","30.3","30"
"Tolo Harbour and Channel","TM7","2021-08-20","1","Middle Water","0.4","2","N/A","N/A","0.05","0.031","0.11","68","4.7","1","3.8","7.1","25","34"
"Tolo Harbour and Channel","TM7","2021-08-20","1","Bottom Water","1.1","2.4","N/A","N/A","0.038","0.015","0.04","40","2.8","<1","3.6","7","23.5","34.3"
"Tolo Harbour and Channel","TM7","2021-09-16","1","Surface Water","1.7","2.2","N/A","N/A","0.027","<0.002","0.05","94","5.9","<1","3.1","8.2","30.4","32.4"
"Tolo Harbour and Channel","TM7","2021-09-16","1","Middle Water","1.5","1.3","N/A","N/A","0.026","0.008","0.05","77","4.9","1","1.3","8","29.3","32.8"
